@relation AAC
@ATTRIBUTE x1 REAL
@ATTRIBUTE x2 REAL
@ATTRIBUTE x3 REAL
@ATTRIBUTE x4 REAL
@ATTRIBUTE x5 REAL
@ATTRIBUTE x6 REAL
@ATTRIBUTE x7 REAL
@ATTRIBUTE x8 REAL
@ATTRIBUTE x9 REAL
@ATTRIBUTE x10 REAL
@ATTRIBUTE x11 REAL
@ATTRIBUTE x12 REAL
@ATTRIBUTE x13 REAL
@ATTRIBUTE x14 REAL
@ATTRIBUTE x15 REAL
@ATTRIBUTE x16 REAL
@ATTRIBUTE x17 REAL
@ATTRIBUTE x18 REAL
@ATTRIBUTE x19 REAL
@ATTRIBUTE x20 REAL
@ATTRIBUTE class 	{1,2,3,4,5,6,7}


@DATA
5.61941,2.04342,5.10856,4.5977,4.34227,5.61941,2.17114,7.91826,5.74713,9.45083,2.80971,4.72542,6.00255,4.21456,4.5977,6.89655,6.3857,6.51341,1.53257,3.7037,2
5.81778,2.5247,4.06147,5.15917,4.28101,5.81778,2.19539,7.02525,6.25686,9.11087,2.85401,4.82986,4.28101,4.82986,5.70801,7.35456,7.24479,6.03732,1.53677,3.07355,2
5.50351,2.10773,4.68384,5.15222,4.56674,5.7377,2.22482,7.25995,5.9719,10.0703,2.69321,5.15222,4.33255,4.68384,4.91803,6.90867,6.55738,6.32319,1.52225,3.62998,2
4.92476,2.18878,4.51436,5.33516,4.37756,5.88235,2.18878,8.07114,5.88235,9.30233,3.00958,5.47196,4.10397,4.78796,4.92476,7.11354,7.11354,6.01915,1.50479,3.28317,2
5.56793,2.00445,4.45434,5.12249,4.45434,5.902,2.00445,7.46102,5.67929,10.0223,2.89532,5.12249,4.5657,4.67706,5.01114,7.01559,6.68151,6.34744,1.55902,3.45212,2
6.63507,1.30332,3.79147,6.3981,4.38389,6.51659,2.36967,5.6872,5.56872,10.3081,2.1327,3.5545,5.80569,3.5545,5.56872,8.05687,5.80569,6.75355,2.48815,3.31754,2
5.83333,1.97917,4.27083,6.35417,4.27083,6.97917,2.08333,5.83333,5.625,10.3125,1.875,3.54167,5.20833,3.75,5.83333,7.91667,6.14583,6.5625,2.29167,3.33333,2
6.22914,1.66852,4.00445,6.67408,4.22692,6.78532,2.00222,5.89544,5.56174,10.4561,2.00222,3.78198,5.33927,3.67075,5.89544,7.45273,6.11791,6.45161,2.33593,3.44828,2
6.22986,2.04082,4.40387,6.12245,4.40387,7.19656,1.9334,5.90763,5.58539,10.4189,1.9334,3.7594,5.04834,3.43716,5.47798,7.62621,6.12245,6.55209,2.36305,3.43716,2
6.22837,2.24913,5.19031,6.05536,4.15225,7.43945,2.07612,5.70934,5.36332,8.47751,1.90311,3.63322,5.53633,3.46021,6.22837,7.61246,6.57439,6.05536,2.42215,3.63322,2
6.22837,2.24913,5.19031,6.05536,4.15225,7.43945,2.07612,5.70934,5.36332,8.47751,1.90311,3.63322,5.53633,3.46021,6.22837,7.61246,6.57439,6.05536,2.42215,3.63322,2
6.22837,2.24913,5.19031,6.05536,4.15225,7.43945,2.07612,5.70934,5.36332,8.47751,1.90311,3.63322,5.53633,3.46021,6.22837,7.61246,6.57439,6.05536,2.42215,3.63322,2
6.22837,2.24913,5.19031,6.05536,4.15225,7.43945,2.07612,5.70934,5.36332,8.47751,1.90311,3.63322,5.53633,3.46021,6.22837,7.61246,6.57439,6.05536,2.42215,3.63322,2
6.22837,2.24913,5.19031,6.05536,4.15225,7.43945,2.07612,5.70934,5.36332,8.47751,1.90311,3.63322,5.53633,3.46021,6.22837,7.61246,6.57439,6.05536,2.42215,3.63322,2
6.22837,2.24913,5.19031,6.05536,4.15225,7.43945,2.07612,5.70934,5.36332,8.47751,1.90311,3.63322,5.53633,3.46021,6.22837,7.61246,6.57439,6.05536,2.42215,3.63322,2
6.22837,2.24913,5.19031,6.05536,4.15225,7.43945,2.07612,5.70934,5.36332,8.47751,1.90311,3.63322,5.53633,3.46021,6.22837,7.61246,6.57439,6.05536,2.42215,3.63322,2
6.34441,1.81269,3.92749,6.0423,4.68278,6.94864,2.41692,5.58912,5.74018,9.96979,2.1148,3.47432,5.89124,3.32326,4.53172,7.85498,6.19335,6.64653,3.17221,3.32326,2
5.83333,1.97917,4.16667,6.45833,4.27083,6.97917,2.08333,5.52083,5.625,10.4167,1.875,3.54167,5.20833,3.75,5.83333,7.91667,6.25,6.66667,2.29167,3.33333,2
6.03538,1.97711,4.26639,6.34755,4.26639,6.9719,2.08117,5.7232,5.51509,10.4058,1.87305,3.64204,5.41103,3.7461,5.93132,7.70031,6.03538,6.45161,2.28928,3.32986,2
6.58199,1.38568,4.04157,6.23557,4.04157,7.27483,2.54042,5.31178,5.08083,10.2771,2.07852,4.04157,5.77367,3.69515,5.54273,7.96767,5.54273,7.04388,2.30947,3.23326,2
6.63507,1.18483,3.79147,6.3981,4.38389,6.51659,2.36967,5.6872,5.56872,10.3081,2.1327,3.5545,5.80569,3.5545,5.56872,8.17536,5.80569,6.75355,2.48815,3.31754,2
5.99593,2.03252,4.26829,6.50407,4.26829,7.0122,1.93089,5.4878,5.4878,10.2642,1.82927,3.35366,5.28455,3.76016,5.79268,8.13008,6.09756,6.80894,2.43902,3.25203,2
6.01604,1.3369,3.87701,6.68449,4.67914,6.14973,2.13904,6.28342,6.28342,10.2941,1.87166,3.74332,4.41176,3.74332,5.2139,8.42246,6.68449,6.28342,2.40642,3.47594,2
5.95358,2.01816,4.23814,6.45812,4.23814,6.96266,2.01816,5.44904,5.44904,10.1917,1.81635,3.43088,5.34813,3.7336,5.85267,8.17356,6.1554,6.86176,2.4218,3.22906,2
6.54545,1.33333,4,6.42424,4.36364,6.30303,2.42424,5.81818,5.69697,10.1818,2.06061,3.63636,5.57576,3.63636,5.57576,8.12121,5.93939,6.54545,2.42424,3.39394,2
6.18812,1.36139,3.9604,6.68317,4.45545,6.31188,2.10396,5.94059,5.81683,10.396,1.9802,3.83663,5.07426,3.71287,5.69307,8.04455,6.18812,6.43564,2.35149,3.46535,2
6.63507,1.30332,3.79147,6.3981,4.38389,6.51659,2.36967,5.56872,5.56872,10.3081,2.1327,3.5545,5.80569,3.5545,5.56872,8.05687,5.80569,6.87204,2.48815,3.31754,2
6.00815,2.24033,4.27699,6.00815,4.37882,6.51731,2.13849,5.19348,5.39715,9.77597,1.83299,3.25866,6.51731,3.66599,6.72098,8.14664,6.00815,6.51731,2.24033,3.15682,2
6.35324,1.52478,4.57433,6.09911,4.19314,6.09911,2.28717,5.97205,5.46379,11.817,2.03304,4.3202,3.81194,4.06607,5.59085,7.87802,6.09911,6.09911,2.1601,3.55781,2
5.42231,2.08551,3.96246,5.52659,3.54536,6.56934,1.77268,5.83942,6.46507,10.5318,2.29406,4.58811,5.52659,4.69239,5.00521,7.19499,5.83942,7.19499,2.18978,3.75391,2
7.94326,0.851064,5.67376,5.95745,4.96454,7.51773,0.851064,9.07801,3.12057,9.3617,3.12057,6.09929,4.39716,2.55319,3.97163,6.80851,5.39007,6.95035,1.56028,3.82979,2
6.4,1.33333,6.26667,5.2,4.66667,6.66667,1.46667,9.33333,3.86667,8.66667,3.6,5.6,3.46667,3.6,4,6.8,5.86667,7.6,1.46667,4.13333,2
9.538,1.93741,4.91803,4.61997,5.06706,6.40835,1.78838,5.36513,4.91803,9.09091,2.98063,4.47094,3.57675,5.36513,5.06706,7.45156,6.40835,5.2161,2.3845,3.42772,2
6.82493,1.03858,4.89614,4.30267,5.48961,5.63798,1.78042,7.71513,4.30267,9.05045,3.56083,4.74777,4.74777,3.41246,5.19288,6.82493,7.12166,7.71513,2.07715,3.56083,2
4.77032,1.94346,7.06714,4.77032,6.5371,5.12367,2.4735,8.65724,4.0636,8.48057,2.82686,4.0636,4.59364,2.82686,4.77032,8.30389,5.47703,8.83392,1.06007,3.35689,2
5.90062,1.24224,6.8323,5.12422,5.2795,4.96894,1.70807,9.31677,3.72671,9.78261,2.95031,3.41615,4.03727,3.41615,4.65839,7.91925,6.0559,8.85093,1.24224,3.57143,2
6.79191,1.44509,5.20231,4.76879,6.06936,5.49133,1.30058,6.21387,3.03468,10.6936,3.61272,4.19075,4.19075,3.61272,4.47977,7.36994,7.51445,7.22543,2.02312,4.76879,2
8.26953,1.53139,4.13476,5.0536,4.74732,6.73813,2.75651,5.97243,4.2879,9.49464,1.83767,3.67534,5.20674,3.98162,4.59418,8.11639,5.97243,8.11639,1.99081,3.52221,2
6.2645,1.50812,3.94432,6.14849,4.17633,6.49652,2.43619,5.80046,5.56845,10.4408,1.97216,3.48028,6.03248,3.59629,5.33643,8.35267,5.91647,6.84455,2.43619,3.24826,2
6.03538,2.08117,4.37045,6.2435,4.26639,6.9719,2.08117,5.7232,5.61915,10.4058,1.87305,3.53798,5.41103,3.7461,5.82726,7.70031,5.93132,6.55567,2.28928,3.32986,2
5.63003,1.74263,4.95979,3.75335,6.03217,6.83646,2.41287,8.17694,5.76408,11.2601,3.21716,4.1555,3.21716,3.48525,4.69169,6.30027,6.43432,6.56836,1.74263,3.6193,2
8.29268,1.46341,3.73984,5.04065,5.04065,4.55285,2.27642,6.99187,4.87805,11.0569,2.76423,4.87805,2.92683,2.60163,5.04065,10.4065,6.01626,5.04065,2.43902,4.55285,2
6.69951,2.06897,4.4335,4.4335,5.22167,5.91133,2.06897,6.60099,5.3202,10.4433,1.7734,5.51724,4.4335,4.03941,5.3202,7.58621,5.22167,7.9803,1.57635,3.34975,2
5.76021,2.88011,4.35365,9.71199,3.215,5.35834,1.33958,5.62626,9.24313,7.83657,1.6075,4.28667,5.29136,3.61688,5.76021,7.63563,5.29136,6.49699,1.33958,3.34896,2
7.15409,1.49371,4.87421,4.3239,5.34591,5.42453,1.80818,6.91824,5.66038,10.1415,2.51572,6.68239,3.8522,3.14465,4.3239,6.60377,6.91824,8.09748,1.33648,3.3805,2
5.9593,1.59884,5.23256,3.92442,4.50581,6.5407,2.47093,6.10465,4.50581,11.1919,2.90698,3.63372,4.06977,3.05233,4.94186,8.72093,4.79651,9.15698,2.32558,4.36047,2
6.93374,2.15716,4.77658,4.00616,4.77658,6.31741,2.15716,8.78274,4.6225,11.2481,2.46533,5.547,2.92758,2.61941,4.31433,6.31741,6.62558,7.55008,2.00308,3.85208,2
7.64951,2.08623,4.86787,4.03338,4.72879,6.39777,1.39082,9.04033,4.58971,10.7093,2.92072,3.8943,3.19889,2.92072,5.4242,6.53686,6.11961,6.81502,2.50348,4.17246,2
6.90909,1.45455,3.63636,6.30303,4.24242,5.45455,1.57576,5.81818,6.18182,11.1515,2.06061,4.84848,4.48485,4.72727,4.72727,7.75758,5.81818,6.78788,2.30303,3.75758,2
5.95238,1.94805,4.22078,6.27706,4.11255,6.70996,2.1645,5.95238,5.19481,10.7143,2.27273,4.00433,4.54545,4.00433,6.60173,7.68398,5.95238,6.16883,2.27273,3.24675,2
5.93132,1.97711,4.26639,6.34755,4.26639,6.9719,2.08117,5.7232,5.51509,10.4058,1.87305,3.64204,5.41103,3.7461,5.93132,7.70031,6.03538,6.55567,2.28928,3.32986,2
6.11791,1.66852,4.00445,6.67408,4.22692,6.78532,2.00222,5.89544,5.56174,10.4561,2.00222,3.78198,5.33927,3.67075,5.89544,7.45273,6.11791,6.56285,2.33593,3.44828,2
5.63166,1.36986,4.2618,5.32725,5.47945,4.10959,2.1309,8.52359,8.06697,10.5023,1.82648,5.32725,2.89193,3.95738,3.34855,9.43683,5.78387,5.32725,2.28311,4.414,2
6.15578,1.25628,3.51759,4.39698,4.77387,5.02513,1.75879,8.41709,6.03015,8.9196,2.38693,5.15075,3.64322,3.39196,4.14573,9.54774,6.15578,8.9196,1.63317,4.77387,2
6.27413,1.1583,6.46718,5.21236,3.95753,5.21236,1.73745,7.81853,4.53668,8.59073,1.83398,6.27413,3.4749,6.17761,4.15058,8.10811,7.14286,6.46718,0.868726,4.53668,2
7.52688,1.38249,3.99386,2.61137,5.83717,6.60522,1.22888,11.2135,5.06912,8.90937,1.68971,4.91551,3.22581,3.99386,3.68664,8.60215,5.52995,7.98771,2.30415,3.68664,2
4.94148,1.82055,5.07152,3.51105,4.6814,5.07152,1.17035,10.6632,6.11183,10.143,2.3407,5.3316,2.08062,4.29129,4.94148,8.84265,7.41222,5.20156,1.95059,4.42133,2
6.82927,1.70732,3.53659,4.14634,3.90244,5.36585,1.82927,10.7317,6.58537,10.7317,2.31707,5.73171,3.41463,3.29268,4.02439,7.92683,6.09756,5.36585,1.95122,4.5122,2
6.18847,2.1097,4.92264,2.391,5.34459,5.48523,0.984529,10.2672,4.5007,11.1111,1.54712,5.76653,2.81294,3.37553,4.21941,8.15752,6.18847,7.45429,1.68776,5.48523,2
5.94796,1.36307,3.84139,4.08922,4.83271,6.81537,1.36307,10.4089,5.32838,9.04585,2.47831,6.56753,3.46964,2.85006,4.83271,8.05452,6.81537,6.69145,2.10657,3.09789,2
6.26741,1.39276,3.76045,5.29248,4.5961,6.12813,0.557103,9.1922,6.26741,10.585,2.50696,6.68524,3.76045,3.20334,4.039,6.68524,6.68524,6.54596,1.81058,4.039,2
6.70732,2.07317,4.26829,4.5122,4.63415,5.4878,1.21951,8.90244,5.97561,9.14634,2.31707,5.36585,3.78049,2.92683,4.7561,8.90244,7.07317,5.2439,2.19512,4.5122,2
5.91286,3.63071,4.56432,4.35685,4.46058,4.97925,2.38589,10.3734,6.639,8.19502,1.65975,5.70539,3.83817,4.04564,4.46058,8.40249,5.49793,5.80913,1.45228,3.63071,2
8.00562,1.82584,3.23034,4.07303,4.77528,4.07303,1.96629,10.6742,5.61798,10.1124,1.96629,6.03933,3.79213,2.52809,3.79213,7.72472,6.46067,7.30337,1.54494,4.49438,2
7.01169,2.17028,3.50584,3.50584,5.67613,4.67446,1.66945,10.8514,6.01002,9.34891,1.83639,5.67613,4.00668,2.00334,4.00668,8.51419,7.51252,6.6778,1.33556,4.00668,2
6.60622,1.94301,3.62694,3.75648,5.18135,3.88601,2.20207,11.5285,4.92228,9.06736,2.72021,6.73575,4.53368,2.84974,3.75648,7.38342,6.60622,5.95855,1.42487,5.31088,2
5.75275,2.32558,3.91677,4.03917,5.14076,5.75275,2.08078,9.91432,5.99755,10.2815,2.20318,5.50796,3.18237,3.54957,4.03917,7.34394,6.36475,5.75275,1.59119,5.26316,2
5.50898,1.55689,4.43114,4.31138,4.07186,5.50898,1.55689,8.86228,5.98802,11.018,2.15569,5.62874,4.19162,3.23353,3.23353,8.02395,6.82635,6.82635,2.03593,5.02994,2
6.16438,0.958904,4.65753,3.83562,4.79452,4.65753,1.23288,10.6849,6.16438,10.411,2.60274,5.06849,3.28767,3.0137,5.34247,6.84932,7.94521,5.34247,2.60274,4.38356,2
5.35406,1.38169,5.00864,2.59067,4.66321,5.69948,1.03627,9.67185,6.90846,10.7081,3.10881,5.69948,3.45423,2.07254,5.00864,7.59931,6.39033,6.73575,1.72712,5.18135,2
5.89286,1.07143,4.46429,2.67857,4.46429,5.17857,1.78571,10.7143,6.07143,8.92857,2.5,6.60714,4.28571,1.78571,3.92857,7.14286,7.85714,7.32143,2.14286,5.17857,2
5.69444,1.94444,4.44444,4.58333,4.44444,4.72222,1.11111,10.4167,5.13889,11.8056,2.08333,5.41667,3.47222,2.63889,5.13889,7.91667,5.41667,6.25,1.80556,5.55556,2
7.85953,1.33779,4.51505,3.84615,5.18395,4.8495,1.67224,12.0401,5.51839,7.35786,1.83946,6.85619,2.84281,3.17726,4.1806,7.35786,7.85953,5.85284,1.67224,4.1806,2
6.21266,1.31422,3.94265,3.46476,5.49582,5.49582,1.55317,12.1864,5.61529,8.48268,2.27001,7.04898,3.10633,2.62843,4.06213,7.76583,7.16846,6.45161,1.91159,3.82318,2
6.17284,2.74348,3.84088,3.56653,4.52675,3.97805,2.33196,10.5624,6.99588,9.60219,1.92044,6.31001,2.88066,3.84088,2.46914,6.99588,6.58436,7.13306,2.05761,5.48697,2
5.89198,1.96399,4.58265,3.27332,5.07365,4.74632,2.12766,11.6203,5.72831,9.49264,1.63666,4.90998,2.78232,4.74632,3.92799,6.87398,7.03764,6.21931,2.12766,5.23732,2
8.09444,1.51771,4.72175,3.54132,6.74536,4.04722,1.18044,9.10624,4.89039,9.78078,2.19224,5.39629,3.70995,4.04722,4.38449,7.9258,5.22766,7.08263,2.36088,4.04722,2
7.1964,1.49925,4.1979,3.14843,4.7976,4.64768,1.94903,9.29535,5.09745,9.5952,1.7991,4.7976,3.29835,5.24738,3.44828,7.7961,7.34633,7.7961,2.24888,4.7976,2
7.9561,1.37174,4.11523,3.15501,5.76132,5.34979,1.09739,9.87654,4.38957,10.4252,2.19479,6.58436,2.88066,3.7037,4.66392,6.17284,6.03567,8.5048,1.92044,3.84088,2
7.13178,1.24031,3.87597,3.10078,4.49612,5.73643,1.70543,9.6124,4.96124,10.0775,3.25581,6.66667,3.25581,3.41085,4.34109,7.44186,6.20155,6.82171,1.70543,4.96124,2
5.70523,1.58479,2.85261,3.48653,6.97306,5.07132,0.950872,11.0935,4.4374,9.66719,1.26783,6.18067,3.32805,3.16957,4.4374,8.24089,7.29002,7.60697,1.58479,5.07132,2
6.12813,1.39276,3.76045,4.039,5.84958,5.43175,1.81058,10.1671,6.54596,9.88858,2.50696,7.24234,2.36769,2.78552,3.89972,6.82451,5.29248,7.10306,1.81058,5.1532,2
5.49598,1.34048,4.1555,3.6193,6.03217,4.28954,1.07239,10.5898,6.16622,9.11528,1.74263,6.30027,2.81501,3.08311,4.82574,7.90885,7.10456,6.97051,1.74263,5.63003,2
6.30769,2,3.38462,3.38462,7.23077,4.61538,1.38462,11.3846,6.46154,8.61538,1.69231,5.69231,3.53846,1.84615,3.53846,6.92308,6.61538,8.92308,2,4.46154,2
6.75039,2.04082,3.76766,2.98273,6.59341,5.18053,1.56986,10.5181,5.02355,9.26217,2.04082,7.22135,2.98273,2.35479,2.98273,7.37834,7.22135,7.22135,2.1978,4.70958,2
6.73499,1.31772,3.66032,3.22108,6.58858,6.88141,1.31772,9.51684,3.80673,10.6881,1.90337,5.27086,3.07467,3.80673,4.5388,8.93119,6.29575,6.14934,1.46413,4.83163,2
6.04891,1.6731,2.8314,3.6036,6.56371,6.30631,1.5444,10.6821,4.3758,9.00901,2.4453,6.17761,3.4749,3.4749,4.7619,8.62291,6.43501,5.92021,1.5444,4.5045,2
5.66038,1.75202,4.31267,3.63881,6.19946,4.04313,2.29111,9.43396,4.85175,10.1078,1.88679,5.52561,3.09973,3.63881,4.58221,8.08625,4.85175,8.3558,2.02156,5.66038,2
6.639,1.79806,3.18119,2.48963,5.25588,4.97925,1.52144,10.7884,5.39419,10.6501,1.93638,6.639,2.62794,3.59613,3.59613,8.99032,6.50069,6.639,2.48963,4.28769,2
8.72675,1.28755,4.57797,3.43348,3.86266,3.86266,2.14592,9.15594,5.15021,10.7296,2.00286,6.72389,3.86266,4.43491,4.29185,11.588,4.72103,5.15021,1.14449,3.14735,2
6.75159,1.91083,3.82166,5.47771,4.71338,5.85987,1.40127,8.28025,6.87898,9.42675,2.92994,5.6051,3.56688,3.18471,4.84076,7.89809,6.75159,6.24204,2.03822,2.42038,2
5.86371,1.90174,4.75436,4.75436,6.33914,5.86371,1.58479,6.18067,4.75436,10.1426,3.32805,3.64501,3.48653,3.64501,6.33914,5.54675,6.81458,9.35024,1.90174,3.80349,2
6.40394,1.60099,5.78818,5.41872,4.55665,6.28079,1.72414,5.78818,5.91133,9.85222,3.69458,4.06404,3.69458,2.95567,4.92611,8.99015,5.29557,8.62069,1.23153,3.20197,2
7.29614,2.57511,4.43491,3.86266,4.57797,5.72246,2.00286,6.00858,3.14735,10.1574,3.29041,5.00715,4.00572,4.43491,4.86409,6.86695,7.4392,7.15308,2.43205,4.72103,2
6.34058,1.99275,5.25362,5.07246,4.71014,6.7029,1.3587,7.51812,5.7971,10.779,3.07971,4.43841,3.98551,3.80435,5.3442,6.88406,5.43478,6.61232,1.81159,3.07971,2
5.77508,2.22898,4.25532,6.07903,3.95137,6.99088,2.43161,5.67376,5.26849,10.6383,2.43161,3.85005,4.66059,3.95137,6.58561,7.80142,5.87639,6.28166,2.22898,3.03951,2
8.60927,1.3245,5.13245,3.1457,5.96026,6.95364,2.15232,5.96026,3.31126,10.7616,2.31788,3.64238,3.31126,4.30464,6.12583,7.94702,5.96026,8.11258,1.82119,3.1457,2
6.42336,2.0438,3.94161,5.54745,4.9635,6.42336,1.60584,6.56934,6.13139,10.5109,2.0438,4.52555,4.08759,2.91971,4.67153,4.67153,7.44526,8.90511,2.33577,4.23358,2
4.58248,1.93483,4.17515,5.29532,5.19348,4.37882,1.52749,10.2851,6.51731,9.5723,2.24033,6.92464,3.25866,4.17515,3.76782,8.04481,6.21181,6.21181,1.42566,4.27699,2
5.16917,1.03383,6.01504,6.10902,4.41729,4.69925,1.59774,7.14286,6.76692,11.5602,2.34962,3.66541,3.28947,3.66541,4.13534,7.42481,6.29699,8.36466,1.40977,4.88722,2
5.89372,1.83575,6.8599,6.57005,4.25121,5.41063,2.31884,6.66667,5.41063,8.59903,3.09179,4.83092,4.7343,1.73913,6.18357,7.43961,5.21739,8.11594,1.0628,3.76812,2
5.06329,2.00422,6.54008,5.59072,3.90295,5.6962,1.68776,7.59494,4.64135,10.0211,2.32068,5.27426,3.5865,3.05907,3.90295,6.96203,7.48945,7.70042,1.89873,5.06329,2
7.01619,1.07941,6.24518,6.93909,4.08635,5.01157,2.08173,6.78489,7.7872,9.32922,3.23824,4.16345,4.00925,3.85505,4.00925,7.633,4.70316,5.85968,2.00463,4.16345,2
5.11278,8.42105,7.81955,5.31328,4.3609,7.36842,2.20551,6.06516,2.60652,6.76692,2.05514,5.81454,4.31078,3.50877,3.00752,6.26566,6.86717,7.06767,1.40351,3.65915,2
6.87204,1.30332,3.79147,6.27962,4.2654,6.3981,2.48815,5.6872,5.56872,10.4265,2.1327,3.67299,5.80569,3.5545,5.45024,8.17536,5.92417,6.3981,2.48815,3.31754,2
7.06714,1.53121,3.65135,6.12485,4.24028,5.30035,1.649,5.7715,6.00707,11.1896,2.12014,4.947,4.47585,4.71143,4.82921,7.53828,5.7715,7.18492,2.23793,3.65135,2
6.22754,1.31737,3.9521,7.18563,4.31138,7.06587,1.79641,5.7485,5.86826,10.8982,2.15569,3.71257,4.43114,4.07186,5.62874,7.90419,6.10778,6.22754,2.15569,3.23353,2
7.35426,1.61435,4.03587,4.93274,4.75336,5.8296,1.97309,6.63677,3.31839,11.5695,2.24215,2.86996,5.02242,3.13901,7.62332,9.6861,6.36771,6.90583,1.25561,2.86996,2
7.21371,1.71326,4.32822,4.41839,4.95942,6.49234,2.07394,5.32011,3.42651,10.8206,2.97565,3.69702,4.68891,2.97565,7.30388,9.37782,6.94319,7.66456,1.2624,2.34445,2
6.90236,4.0404,3.87205,5.55556,5.72391,5.89226,1.0101,6.56566,5.38721,7.40741,2.3569,4.88215,4.54545,2.3569,6.06061,6.39731,6.73401,7.23906,2.0202,5.05051,3
7.77935,3.67751,4.52617,5.51627,4.80905,6.64781,1.83876,6.50636,4.66761,7.63791,2.40453,4.52617,4.66761,2.68741,5.23338,7.77935,5.65771,7.07214,1.9802,4.38472,3
8.35544,4.24403,4.37666,4.11141,5.43767,4.64191,1.19363,5.96817,4.64191,8.62069,2.25464,4.37666,4.11141,3.5809,5.30504,8.22281,6.89655,7.55968,1.72414,4.37666,3
7.34745,3.73599,4.73225,5.35492,4.98132,6.72478,1.61893,7.09838,4.85679,8.21918,2.61519,3.98506,4.23412,2.61519,5.10585,7.09838,6.22665,7.09838,1.74346,4.60772,3
10.0427,4.91453,2.35043,4.05983,5.12821,8.11966,1.28205,4.70085,2.35043,10.0427,0.854701,2.5641,5.98291,2.77778,7.05128,8.33333,6.62393,7.47863,1.7094,3.63248,3
5.63798,5.93472,4.74777,5.04451,4.45104,6.52819,0.593472,10.089,5.63798,8.60534,2.96736,4.1543,4.74777,2.67062,3.56083,5.93472,5.93472,5.93472,1.48368,5.34125,3
5.03472,5.03472,4.34028,4.16667,4.34028,5.55556,1.21528,7.8125,4.86111,7.98611,2.43056,5.38194,5.55556,3.47222,5.20833,8.50694,5.20833,6.77083,1.73611,5.38194,3
9.05077,5.07726,2.64901,3.97351,5.73951,7.94702,1.10375,5.07726,2.86976,10.1545,0.883002,2.86976,5.51876,2.64901,6.62252,7.50552,6.84327,7.94702,1.766,3.75276,3
6.74699,3.85542,1.68675,3.13253,6.0241,4.33735,2.16867,8.6747,4.57831,9.15663,1.68675,3.37349,4.09639,3.37349,4.57831,11.0843,11.0843,5.3012,1.92771,3.13253,3
8.40108,4.33604,2.98103,4.87805,5.42005,5.14905,1.08401,7.85908,3.52304,9.48509,3.79404,4.06504,4.60705,2.98103,4.60705,6.77507,6.77507,7.85908,1.89702,3.52304,3
5.27307,5.46139,4.14313,4.14313,4.51977,5.08475,1.31827,8.28625,5.08475,8.28625,2.07156,5.08475,4.7081,3.57815,4.51977,7.34463,6.02637,7.9096,1.88324,5.27307,3
11.0092,3.55505,3.89908,5.16055,5.38991,7.22477,1.6055,4.58716,2.63761,10.2064,1.37615,3.21101,4.93119,2.86697,7.45413,7.33945,5.50459,7.22477,1.6055,3.21101,3
11.0092,3.55505,3.89908,5.16055,5.61927,7.33945,1.94954,4.12844,2.63761,9.97706,1.37615,2.98165,5.04587,2.86697,6.99541,7.56881,5.50459,7.45413,1.72018,3.21101,3
11.0092,3.55505,3.7844,4.81651,5.38991,7.56881,1.83486,4.3578,2.63761,10.2064,1.37615,2.98165,4.93119,2.98165,7.11009,7.79817,5.38991,7.33945,1.72018,3.21101,3
10.7798,3.55505,3.66972,4.93119,5.38991,7.33945,1.94954,4.3578,2.63761,10.2064,1.37615,2.86697,4.81651,2.98165,7.11009,8.1422,5.61927,7.33945,1.72018,3.21101,3
10,4.07407,3.51852,4.72222,5.46296,7.68519,1.94444,3.7963,2.31481,11.5741,1.11111,2.87037,6.94444,2.77778,6.48148,9.16667,4.81481,6.38889,1.75926,2.59259,3
10.7798,3.55505,3.66972,4.93119,5.38991,7.79817,1.72018,4.24312,2.63761,10.2064,1.37615,2.86697,4.93119,3.21101,6.88073,7.79817,5.73394,7.33945,1.72018,3.21101,3
11.1529,3.50877,3.88471,5.38847,5.38847,7.76942,1.62907,4.38596,2.75689,10.6516,1.37845,2.88221,4.88722,2.88221,7.26817,6.76692,5.26316,6.76692,1.8797,3.50877,3
8.96552,3.56322,3.90805,4.71264,5.4023,7.81609,2.06897,4.5977,2.87356,10.3448,1.72414,2.87356,5.28736,3.10345,6.32184,8.16092,5.63218,7.47126,1.83908,3.33333,3
10.7798,3.55505,3.7844,4.81651,5.38991,7.56881,1.83486,4.3578,2.63761,10.2064,1.37615,2.98165,4.81651,3.09633,6.88073,7.79817,5.84862,7.33945,1.72018,3.21101,3
11.0092,3.55505,3.7844,4.81651,5.38991,7.68349,1.83486,4.3578,2.63761,10.2064,1.37615,2.98165,4.93119,2.98165,7.11009,7.68349,5.38991,7.33945,1.72018,3.21101,3
11.0092,3.55505,3.7844,4.81651,5.38991,7.56881,1.83486,4.3578,2.63761,10.3211,1.37615,2.98165,4.81651,2.98165,7.11009,7.79817,5.38991,7.33945,1.72018,3.21101,3
11.0092,3.55505,3.7844,4.81651,5.38991,7.79817,1.94954,4.3578,2.75229,10.2064,1.37615,2.98165,4.93119,2.86697,6.99541,7.45413,5.61927,7.22477,1.72018,3.21101,3
10.7798,3.55505,3.66972,4.81651,5.27523,7.79817,2.06422,4.3578,2.63761,10.0917,1.37615,2.98165,4.93119,2.98165,6.99541,7.56881,5.38991,7.56881,1.83486,3.32569,3
10.6651,3.55505,3.66972,4.93119,5.38991,7.56881,1.72018,4.3578,2.63761,10.2064,1.37615,2.98165,4.93119,2.86697,7.33945,7.91284,5.73394,7.22477,1.72018,3.21101,3
